罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,松戸東,五香交番,122076,千葉県,松戸市,五香南２丁目,2022/3/30,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,松戸東,五香交番,122076,千葉県,松戸市,五香南２丁目,2022/7/28,19,その他の住宅（３階建て以下共同住宅等）,その他,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,五香交番,122076,千葉県,松戸市,五香南２丁目,2022/9/12,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香交番,122076,千葉県,松戸市,五香南２丁目,2022/9/12,10,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,五香交番,122076,千葉県,松戸市,五香南２丁目,2022/11/19,15,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,金ケ作,2022/4/25,9,一戸建住宅,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台２丁目,2022/7/2,21,その他の住宅（３階建て以下共同住宅等）,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台３丁目,2022/3/7,8,その他,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台３丁目,2022/6/18,19,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台３丁目,2022/11/9,16,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台６丁目,2022/11/8,18,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台７丁目,2022/6/9,17,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台７丁目,2022/8/10,23,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台８丁目,2022/5/30,19,道路上,その他,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台８丁目,2022/7/27,14,道路上,その他,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六高台８丁目,2022/8/28,17,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実１丁目,2022/5/10,17,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実１丁目,2022/6/23,23,一戸建住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実１丁目,2022/12/15,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実３丁目,2022/9/13,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実３丁目,2022/9/27,21,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実３丁目,2022/10/11,22,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実４丁目,2022/2/4,7,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実４丁目,2022/3/28,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実４丁目,2022/4/8,18,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実４丁目,2022/5/3,13,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実４丁目,2022/7/2,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実４丁目,2022/11/5,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実６丁目,2022/9/25,18,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実６丁目,2022/11/13,22,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,六実交番,122076,千葉県,松戸市,六実６丁目,2022/11/25,20,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,大金平５丁目,2022/5/20,21,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2021/10/1,不明,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/2/22,17,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/3/8,16,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/4/19,7,その他,その他,10歳代,大学生,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/7/22,6,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/7/23,21,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/8/31,18,一戸建住宅,その他,70歳以上,その他,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/9/5,6,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/9/7,19,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/9/15,18,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/9/16,21,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/9/20,17,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/10/5,21,その他,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/10/20,11,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/10/26,20,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金,2022/12/9,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金きよしケ丘１丁目,2022/4/28,17,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金きよしケ丘１丁目,2022/7/15,17,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金きよしケ丘２丁目,2022/7/17,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金きよしケ丘２丁目,2022/12/25,17,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金きよしケ丘３丁目,2022/7/31,13,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,小金きよしケ丘３丁目,2022/8/26,12,その他,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,殿平賀,2022/6/25,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,殿平賀,2022/9/24,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,殿平賀,2022/11/11,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,中金杉５丁目,2022/10/30,5,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,中金杉５丁目,2022/11/3,17,一戸建住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,根木内,2022/10/6,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,東平賀,2022/4/28,9,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金交番,122076,千葉県,松戸市,東平賀,2022/5/4,5,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,久保平賀,2022/12/7,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,栗ケ沢,2022/9/26,19,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金,2022/11/22,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金きよしケ丘５丁目,2022/5/20,8,一戸建住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原３丁目,2022/4/11,11,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原３丁目,2022/5/22,17,４階建て以上共同住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原３丁目,2022/6/23,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原３丁目,2022/11/13,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原４丁目,2022/2/10,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原６丁目,2022/3/15,13,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原６丁目,2022/7/26,14,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原６丁目,2022/12/9,20,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原８丁目,2022/7/25,8,一戸建住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,小金原９丁目,2022/12/12,5,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,根木内,2022/4/11,8,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,根木内,2022/8/24,10,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,小金原交番,122076,千葉県,松戸市,八ケ崎２丁目,2022/7/10,17,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平１丁目,2021/12/31,22,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平１丁目,2022/7/1,22,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平１丁目,2022/8/31,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平１丁目,2022/9/18,10,一戸建住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平１丁目,2022/9/22,22,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平１丁目,2022/12/25,9,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平２丁目,2022/6/30,8,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平２丁目,2022/12/23,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平３丁目,2022/8/15,9,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平４丁目,2022/5/11,23,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平４丁目,2022/6/19,21,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平４丁目,2022/6/19,21,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平４丁目,2022/9/8,8,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸東,常盤平交番,122076,千葉県,松戸市,常盤平４丁目,2022/9/25,9,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
